t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6
2.88117,7.653395136111153,7.743162852890364,5.002040521985386,0.6477935079597815,0.6291856213945752,-0.07846347088013221,-0.512083198254679,2.240837491884121,-1.3815061944320763,-0.6825295544318898,-0.11297618426560202,-0.36605594418226906,-0.0599999067977244,-8.790504430145848,-8.609497282026519,-6.472533023037177,-0.017784816771124336,0.004746357606042208,4.866032038078919e-07,2.939991989082698,2.940000022871654,2.9400000091256393,2.939991958792174,0.0012590538806822105,1.4477555911603735e-05,0.01999992225814627,0.03036558931176882,0.00018823734034417735,0.03970247922011949,0.045501431446031054,0.0005763677284575082,0.03997280514809838,0.5789303466910871,0.06844427315379477,0.04000000884221414,0.9639569185614931,0.0004827844323120419,0.03997526982766192,0.9784169483651527,0.0001419749895990448,0.03989013966136563,0.9839286239081666,8.163077580519835e-05,0.037337020090570654
2.90251,7.6992183647336425,7.711715643501524,4.985997086220156,0.6479134448181622,0.6264481980341952,-0.07997161052919143,-0.5150456853868898,2.0532307925161657,-1.5652498443140181,-0.8206661729446856,-0.11335574732706323,-0.3659546475511638,-0.05999989641265245,-8.824025152237143,-8.545589072178918,-6.397341904065062,-0.016166944810264584,0.00475726618678276,9.716214005143407e-07,2.9399973764649383,2.940000023313497,2.940000003457102,2.939997323573416,0.001244739375585461,1.4314505096749569e-05,0.019999919932261908,0.03017747650600097,0.00018811280576598845,0.03970201281453904,0.04493151445199385,0.0005699169940353408,0.03997217488365016,0.5041770710418695,0.07475327564921454,0.0400000090293998,0.9634707355975027,0.00048618296398747967,0.03997561981487647,0.9782751640629404,0.0001417843022043281,0.039889823345651956,0.9838470953086599,8.152859950435867e-05,0.03732374138540037
2.92385,7.741030034320492,7.676361518599321,4.967022669361065,0.6480247963331768,0.6236981006755552,-0.08147568875447922,-0.5179989845710478,1.864908694836094,-1.7476295669711575,-0.9571980647021241,-0.11370078181044467,-0.3658531181094339,-0.05999987567633573,-8.856800003880998,-8.481198834119644,-6.322230697082002,-0.015753188182123668,0.004761867022416136,2.318390350264376e-06,2.939998764597299,2.940000023613051,2.9399999943105635,2.9399986564695393,0.0012305824704537444,1.4156905131716966e-05,0.019999917579841466,0.029989186066631125,0.00018829043936798145,0.03970267784670233,0.0443665639248331,0.0005649505271588898,0.039971674514565576,0.4289295102111135,0.075247560830753,0.04000000904211326,0.9629799627380389,0.0004907728594609694,0.03997608077758887,0.9781333707635519,0.00014179329938039987,0.039889838263625715,0.9837655843509343,8.15109577232849e-05,0.037321440711562494
2.94519,7.778815046750449,7.637129696984151,4.945151501632474,0.6481274070618219,0.6209355296118948,-0.08297578691481346,-0.52094303372948,1.6758871171901069,-1.9286350749709,-1.0921269351836378,-0.11403698591145568,-0.3657514904767987,-0.0599998261973138,-8.888833050893037,-8.416335027237988,-6.247205721271229,-0.015601889712781689,0.00473303914902043,9.819803859459971e-06,2.939999382329,2.940000023787816,2.939999979108542,2.939999003776394,0.0012165779748962709,1.4004495557473675e-05,0.019999915192057068,0.02980041583504888,0.00018877023158038532,0.03970446242663371,0.04380517577187175,0.0005613881529594891,0.03997130721192136,0.35929446243487895,0.06963504777623146,0.040000008881486304,0.9624833529934831,0.0004966097445528281,0.03997664825831348,0.9779913697601714,0.0001420010033724497,0.03989018259212086,0.9836840069433934,8.157740753869853e-05,0.03733009897051261
2.96653,7.812558642626279,7.5940496151157255,4.920417775283685,0.648221226962617,0.6181605749620865,-0.08447190439208654,-0.5238777864839964,1.486181891151882,-2.108256261420701,-1.2254546247324907,-0.11436996100477115,-0.36565047808783024,-0.05999961662333484,-8.92012292381848,-8.351002182999753,-6.172272852316691,-0.015649740889321872,0.0045915567489619195,3.8916127229946926e-05,2.9399997031453693,2.940000023844552,2.939999955646012,2.939998311798503,0.0012027209467529705,1.3857028143300671e-05,0.019999912754303503,0.029610861563041987,0.0001895542720050338,0.03970734262864061,0.04324601067869692,0.0005591650931729674,0.039971074363732005,0.2991488383313486,0.06014562410352729,0.040000008500705814,0.9619795896572672,0.0005037633362131067,0.03997731652120677,0.9778489621095312,0.0001424076506322987,0.039890852005344694,0.9836022790685883,8.172787480281151e-05,0.03734956271565
2.98788,7.842246400722666,7.54715092412307,4.892855641899065,0.6483062391900093,0.6153732840047442,-0.08596402625459913,-0.5268032090609139,1.295808877521963,-2.286483116138432,-1.357183099090629,-0.11470395733655625,-0.36555248521228156,-0.059998786076437355,-8.950664793730407,-8.285201504750678,-6.097437242824914,-0.016447054843530033,0.0037607189193188647,0.0002024154919177452,2.9399998102263614,2.9400000238233126,2.9399999183950585,2.939992822671382,0.001189006680471777,1.371426628119367e-05,0.01999991026244924,0.029420214793227886,0.00019064676981223692,0.039711283037102335,0.0426877807116228,0.000558229967072267,0.03997097558833765,0.24950581881333694,0.04964301951800858,0.04000000779922182,0.9614672703763956,0.0005123192808686681,0.03997807863813973,0.9777059474238148,0.00014301468570845804,0.03989183974543702,0.9835203164172819,8.196265130405176e-05,0.037379547052225355
3.00922,7.867864239401614,7.496463488456983,4.8624992098083135,0.6483824946005671,0.6125735840711458,-0.08745215085023768,-0.5297193213698884,1.104784040159716,-2.463305654623735,-1.4873144339667834,-0.11505496992042309,-0.3654722240544253,-0.05999446613067754,-8.919148970791435,-8.15756451211414,-6.033190165801203,-11.891518535677564,-11.87492965307778,2.3294301424114496,2.939999843991153,2.9400000237591732,2.9399998525929902,2.8607990479829533,0.001175430696139915,1.3575984331862311e-05,0.01999990770575489,0.02922816068762492,0.00019205410560110687,0.03971623750621985,0.04212923760818486,0.0005585431034360786,0.03997100877699435,0.20949222889354582,0.0400135899197881,0.04000000661253059,0.9609448889380134,0.0005223814383792319,0.03997892659258175,0.9775621226529565,0.00014382477085016516,0.039893136720003004,0.9834380340220559,8.22823952237126e-05,0.03741963975267398
3.03056,7.889412274497942,7.442030688676655,4.829378472397785,0.6492948895478784,0.6081394778906145,-0.0892572356451803,-0.5333970015705111,0.9144318126080243,-2.637404167986694,-1.6160746095243528,-0.36884342548398097,-0.6189066401501143,-0.01027983326759083,-8.916709393135324,-8.029247446533759,-5.874623721669654,-16.77205889760436,-16.79844339752829,3.2916381617532613,2.9399998449331006,2.9400000236768142,2.9399997138612655,2.8280838376179713,0.001161988733300298,1.344196283961738e-05,0.01999990507387693,0.029034376637916224,0.00019378404970683176,0.03972214719686175,0.041569166896152164,0.0005600707120308275,0.03997116970559026,0.17750970834145166,0.031982520552091116,0.0400000046977151,0.9604108179009839,0.0005340710370266469,0.0399798511180657,0.9774172813665027,0.00014484128644587341,0.03989473081091952,0.9833553461618794,8.268786017423676e-05,0.037469273814134306
3.0519,7.906898030111634,7.38390976407404,4.7935418124162466,0.6521966728789043,0.5997444789145937,-0.09182296801843294,-0.5388982245450177,0.7241316504543484,-2.8087641421295872,-1.7414506644719585,-0.7267922367710591,-0.9774185486956646,0.0599702161974189,-9.014833979121137,-7.955027594919181,-5.568220688642772,0.03482768093991867,-0.03688769638264858,0.0012092567478597606,2.9399998180211555,2.940000023587446,2.9399992922448477,2.939957971949128,0.001148676745997643,1.3311987302655104e-05,0.019999902356857606,0.02883853107278638,0.00019584556512797964,0.03972894121206742,0.041006382876592216,0.0005627840195580906,0.039971452208851656,0.1519250839741424,0.025584624367306186,0.040000001714307676,0.9598632902401765,0.0005475276608045037,0.03998084175521123,0.9772712132299226,0.00014606813657212526,0.03989660677429708,0.9832721662583884,8.317990348867877e-05,0.037527740585556024
3.07324,7.920299707171228,7.322147337268642,4.755096767838859,0.6561771721053673,0.5889566511412135,-0.09482683207475007,-0.5454045725698687,0.5317373161345661,-2.9785401182778672,-1.860287474469596,-0.726048945379797,-0.9782058048788141,0.059996024121066194,-9.020412633036488,-7.789223233859961,-5.2813654275470645,0.040304862957520365,-0.032363965904765576,0.0001393120334847432,2.9399997498428756,2.940000023482832,2.93999609433304,2.9399910840839443,0.001135490891650488,1.3185854347155052e-05,0.019999899544106806,0.02864028084523461,0.00019825022754991182,0.03973654267286158,0.04043971537017592,0.0005666675064144336,0.03997184932323297,0.13134105293029796,0.020584031043841402,0.039999997199554375,0.9593003728771107,0.0005629173630629586,0.03998188742440832,0.9771237027348235,0.00014751049509118184,0.03989874762012754,0.9831884062151484,8.37600432377552e-05,0.03759426873829064
3.09459,7.929593827203725,7.256799097455825,4.7141809609399985,0.6600408227642386,0.5780703619766348,-0.09782456583971552,-0.5518222695624844,0.339223922339154,-3.144777502395813,-1.9730022275183805,-0.7251887601233051,-0.9788965157327929,0.05999899731458336,-9.014208198691342,-7.611039890087375,-5.000802630393957,0.041563412793566165,-1.3410977124787515,6.5044572777390685e-06,2.939999631757147,2.9400000233483294,2.9356312712701693,2.9356306585274394,0.0011224275249465097,1.3063366703978674e-05,0.019999896625152586,0.02843926950635416,0.00020101133887859027,0.03974486697744352,0.03986800399427523,0.0005717113758988273,0.03997235276805579,0.11464646634056706,0.01669458658972784,0.0399999905403772,0.9587199394856517,0.0005804333914559805,0.039982976374349055,0.9769745284590073,0.00014917427580822177,0.0399011340199455,0.9831039761586527,8.443005649331261e-05,0.037667987968711056
3.11593,7.934780591384043,7.187943280140473,4.670923565191386,0.663771150148147,0.5670050634871294,-0.10091417897105893,-0.5582348436563835,0.1468429434077793,-3.307212102581032,-2.0797292172075528,-0.7243017149314583,-1.0075181855547464,0.05999913613252842,-8.929156367084687,-7.341274128587297,-4.760196745080826,0.05049945597721942,-18.75255094466777,3.14657341317954e-06,2.9399993428360274,2.940000023196429,2.8775929031192904,2.8775921157753928,0.001109483193915881,1.2944331030628939e-05,0.019999893590037076,0.028235126094979777,0.00020414341137252532,0.03975382194227048,0.039290099000480874,0.0005779049937924976,0.039972952609209904,0.10098489655427358,0.01366156978629044,0.039999980940688726,0.9581196402552368,0.0006002992304120489,0.03998409633409562,0.9768234625915332,0.0001510658674660903,0.039903744253836845,0.9830187845010872,8.519165756329408e-05,0.03774791409753194
3.13727,7.935881574421571,7.115680326011798,4.625442461659878,0.6671350810378215,0.5545561387003951,-0.10551116320341263,-0.5658289149884607,-0.043722861715343384,-3.463889369439172,-2.1813212028305986,-0.7232239569562421,-1.4077346026460897,0.059999203286610084,-9.028997672959932,-7.13540372829421,-4.398517114816954,0.060693441096416806,-4.577357520624633,4.524149995305301e-06,2.939998492807556,2.940000023031244,2.9248434019811596,2.9248417179363715,0.0010966546349931673,1.2828558922713931e-05,0.01999989042917954,0.02802746374502775,0.00020766234995016594,0.03976331039614369,0.038704862864007566,0.0005852361364714518,0.03997363759411578,0.08970362624040265,0.01128127031386787,0.0399999673840165,0.9574968658138701,0.0006227744413638789,0.03998523481766718,0.9766702703658935,0.000153192225631724,0.03990655474856252,0.9829327379855538,8.604651553103939e-05,0.0378329809819137
3.15861,7.932893431657503,7.040118019713453,4.57787453861709,0.6700333968267218,0.5404668110966577,-0.11185726956380747,-0.5747482217457068,-0.2364194771923755,-3.616172955979708,-2.275194231913479,-0.721928639236097,-1.5054244386612485,0.059999299840892584,-9.059667139802526,-6.826735319498119,-4.068009889796982,0.06363551077544968,-4.971575973330595,3.505907670317837e-06,2.9399940165663603,2.940000022850245,2.9235291374757684,2.923523011991022,0.0010839387614850313,1.2715873508136076e-05,0.019999887132025964,0.027815876402270845,0.000211587342755045,0.03977323686520422,0.03811116094365647,0.00059370192034923,0.03997439654811996,0.08030570996331943,0.00939791627708017,0.039999948591433944,0.9568486976234961,0.0006481681903710429,0.03998637969518752,0.9765147084261291,0.00015556193975636376,0.03990954181793802,0.9828457411152899,8.699687026165848e-05,0.03792212996656312
3.17995,7.925785749976287,6.961374767383358,4.52837828800473,0.6725888664401964,0.5255898140493528,-0.11890438880727511,-0.5840702049735453,-0.42977063957185635,-3.7618689499840516,-2.3620135850559185,-0.7205705319472553,-1.6115276738538742,0.0599993746638759,-8.946779613434328,-6.387963645253787,-3.805316896610641,-19.665508295353685,-11.266531201194278,2.4681303035790928e-06,2.8742059317265434,2.940000022653139,2.9025752207511166,2.8367810459080904,0.0010713326528854583,1.260610859957318e-05,0.01999988368695977,0.027599935249471033,0.00021594115279795147,0.03978350869287773,0.037507851844841136,0.000603309098813471,0.0399752186042352,0.072411031699658,0.007894678263658372,0.039999922978051675,0.9561718485090145,0.0006768491144788218,0.0399875193505896,0.9763565230952936,0.00015818533082753662,0.03991268188019696,0.982757695554982,8.804556030542974e-05,0.03801432909579991
3.2013,7.914576066377126,6.879620603817189,4.477087118071679,0.6758298401221582,0.5079291966825165,-0.12583949444583242,-0.5944098533307389,-0.6207125595250298,-3.8982006912045803,-2.4432265516945564,-1.1402712592493445,-1.8519776672278123,0.05999942733864372,-8.973596575585013,-6.019766496414665,-3.3509430112163465,0.08431281415611913,-22.311821577832756,4.483495649896953e-06,2.939988534554676,2.94000002244201,2.8657868756711786,2.8657752353449926,0.0010588335568198167,1.2499096065641922e-05,0.019999880084006095,0.027379188681162965,0.0002207465683062076,0.03979402872642129,0.03689380043847775,0.00061405140636153,0.03997609155269405,0.06572646759695278,0.006684564102702177,0.03999988861651993,0.9554626090956837,0.0007092394133278764,0.03998864223401338,0.9761954507468902,0.00016107234839550735,0.03991594920301161,0.982668500760645,8.919479433475588e-05,0.03810849116154467
3.22264,7.899284314980027,6.795037245663688,4.424163534551842,0.6793668262049685,0.4862117313215044,-0.1339746753620071,-0.6066352673700016,-0.8122268063334076,-4.026674379186035,-2.5147422835959605,-1.1384718575308255,-2.328155938493922,0.05999952302528232,-9.065577781497925,-5.593382919963632,-2.8035974473204814,0.09734872107776803,-0.05149116256898022,5.788220940328456e-06,2.9399985998097904,2.9400000221947353,2.9399877229225466,2.9399861037380894,0.0010464388826764,1.2394674143416804e-05,0.019999876313275437,0.027153160078242835,0.00022602860291826872,0.03980470272822078,0.03626787903481654,0.0006259214036593487,0.039977003326897784,0.060024124522693324,0.005702343074256412,0.039999843194515175,0.9547167725203013,0.0007458365753794787,0.039989737576548744,0.9760312170804112,0.0001642336664710413,0.03991931778685,0.9825780537986931,9.044696194960388e-05,0.038203583319376365
3.24398,7.879884086505037,6.7078060784407825,4.3698379280478195,0.6820671955925028,0.4626224334554124,-0.1437524464192697,-0.6196747149762003,-1.0057041134624227,-4.146048200819848,-2.574576581801245,-1.1363942438518584,-2.3292548614434465,0.059999646557331525,-9.022959800161878,-5.053588021181559,-2.3523520098938415,0.0976905392472079,-0.04820926017413483,7.182872920767156e-07,2.939999503369701,2.9400000218723528,2.9399982848945903,2.9399977419701706,0.0010341461899974883,1.2292692678911927e-05,0.019999872365517746,0.026921343391545744,0.00023181668669522963,0.03981544446880454,0.035628954400320094,0.0006389246344945798,0.03997794330528879,0.055125274991051826,0.004898849531638447,0.03999978398152397,0.9539295345638036,0.0007872379564948313,0.03999079580051318,0.9758635352727658,0.00016768180763739997,0.039922762846361204,0.9824862484704812,9.180532820957499e-05,0.038298696616336905
3.26532,7.856363367089168,6.618149524063348,4.314338975082872,0.6842337450101655,0.43868725110093487,-0.15344172159782235,-0.632242049732573,-1.1982718688272909,-4.253901734840942,-2.6247804125182084,-1.1343093350990918,-2.330283742123971,0.0599996618869988,-8.953806113069442,-4.497572567827116,-1.9246945154741821,0.09788531693686098,-0.04775767436139829,-1.6362620284537733e-05,2.9399997193835192,2.9400000214625965,2.9399992067773817,2.9399994610273934,0.0010219531850753935,1.2193004922095073e-05,0.01999986822846395,0.026683201230824974,0.0002381421607189119,0.039826171035727616,0.03497589244480486,0.000653061955513376,0.03997890108670513,0.050888474258620704,0.004236800732428072,0.03999970781288095,0.9530953867675122,0.0008341477962885543,0.039991808270964706,0.9756921055059116,0.000171429766846181,0.03992625957912548,0.98239297547228,9.327299819893564e-05,0.038392980609408246
3.28666,7.828747618012885,6.526317206359751,4.25786688825109,0.685865265413388,0.4144247089169485,-0.16303513532433425,-0.6443269639309456,-1.389363748138898,-4.349888802627893,-2.6658571889659197,-1.1322202694063275,-2.3313029850727265,0.05999931267641492,-8.8583414769205,-3.9270524650308154,-1.521927270804593,0.0980010342755364,-0.047630225055024,-2.875973917560907e-05,2.9399997540105556,2.940000020998821,2.9399991264831318,2.9399998373259986,0.0010098577164566285,1.2095468618765248e-05,0.01999986389237599,0.026438162948501157,0.0002450382823219568,0.03983680417589985,0.034307570054654075,0.0006683223901489255,0.03997986633485958,0.04720092473436899,0.0036875495242486714,0.039999611065195464,0.9522079830972615,0.0008874036702476779,0.03999276755489162,0.9755166145359906,0.0001754909699129686,0.03992978357680975,0.9822981227007732,9.485277150449056e-05,0.038485658534909324
3.30801,7.7970743390114565,6.43256574797122,4.20061083672689,0.686960935774276,0.3898533432105704,-0.1725256093174465,-0.6559196986610261,-1.578418223859325,-4.43369984635852,-2.6983381181574875,-1.1301287340773618,-2.3323195080019548,0.05999869888686686,-8.736859953855122,-3.343776677081569,-1.1452835481755552,0.09811502437047362,-0.047585423610838534,-4.3261721374257364e-05,2.9399997488109504,2.9400000204265107,2.939998733710139,2.9399999329931052,0.000997857766078801,1.1999950377827752e-05,0.019999859347156475,0.026185620925395857,0.000252542023103438,0.03984727385638501,0.03362288029413522,0.0006846897605170049,0.039980829536630465,0.04397204556278704,0.003228879171578895,0.03999948963682175,0.9512599649047475,0.0009480181925110848,0.039993667701789595,0.9753367343612978,0.0001798801746848313,0.039933311950255984,0.9822015750803139,9.654762045697384e-05,0.03857607214013449
3.32935,7.761392950005193,6.3371579813480245,4.142748368821332,0.6875203528984295,0.3649918857722688,-0.1819061542055379,-0.6670108936001815,-1.7648800443166102,-4.505062634557515,-2.7227807275687055,-1.1280347659749823,-2.333335074780016,0.059997775596420846,-8.589734021065727,-2.74953179244062,-0.7959175353425828,0.09829808781755547,-0.04762731451374538,-7.280445131974289e-05,2.939999720569492,2.9400000196931235,2.9399977944367035,2.9399999706644167,0.0009859514406916044,1.1906325387197007e-05,0.019999854582305243,0.025924926535055202,0.0002606943903387943,0.039857518421039684,0.03292073918953626,0.0007021411045970976,0.039981782087285325,0.04112859600918779,0.0028434495535962015,0.039999338942535156,0.9502427420544417,0.0010172228503029918,0.039994504236820196,0.9751521208256974,0.00018461353559236834,0.03993682348460663,0.9821032144043285,9.836067598316608e-05,0.038663682354889616
3.35069,7.721764639265018,6.240362143381526,4.084444868149648,0.6875435256286534,0.3398592772061614,-0.19116986611381423,-0.6775915788994691,-1.9482019072366017,-4.563743065070475,-2.7397671773181225,-1.125936890937642,-2.3343515355925537,0.05999622180585969,-8.417414380697894,-2.146137157958506,-0.4749009024269493,0.09871564666658163,-0.04790987717338319,-0.00015022098646255534,2.9399996656430747,2.9400000187388295,2.9399952349676655,2.9399999893854503,0.0009741369635770481,1.1814477114556638e-05,0.019999849586919534,0.025655385745665924,0.00026954078938741895,0.039867484561110944,0.032200094165788354,0.0007206450237460406,0.03998271634635294,0.03861095948166301,0.0025176365275217365,0.039999153919017316,0.949146216801184,0.0010965252532546682,0.03999527412240343,0.9749624121497809,0.0001897086759085593,0.03994029875378192,0.9820029191940972,0.00010029521022899316,0.03874806524958821
3.37203,7.67826217591236,6.14245105396186,4.025853046603255,0.6870308578593765,0.3144746588778499,-0.20030996086580527,-0.6876531845975209,-2.1278461292177164,-4.6095458641925315,-2.749902499078003,-1.1238301043710395,-2.3353740268494603,0.05999301579377358,-8.22042723185439,-1.535437582389839,-0.18322356710175125,0.10022955688420075,-0.04929290023682699,-0.00044624982241664435,2.9399995677533117,2.9400000174824097,2.939985277284698,2.9400000000495647,0.0009624126665825604,1.1724296994487964e-05,0.019999844349697437,0.02537625431400783,0.0002791314316562327,0.039877127130831795,0.03145993417082155,0.0007401599949649389,0.0399836256660654,0.03637029574513673,0.002240663736523232,0.039998929042233164,0.947958432152237,0.0011877846489440878,0.03999597569167337,0.9747672273814831,0.00019518476828973548,0.039943720196692574,0.9819005645786453,0.00010235461544964111,0.03882890432858874
3.39337,7.630969687472163,6.043701281183127,3.967112474791582,0.6859830723470325,0.2888573621410542,-0.2093199329003755,-0.6971875701067863,-2.303286256984886,-4.642315130075592,-2.753812851315868,-1.12169100797497,-2.336426034545855,0.0599834919425609,-7.999332928526066,-0.9192759561247857,0.07813481506851436,0.11597307165875984,-0.06492216022963118,-0.003547401053912469,2.9399993866902596,2.9400000158045527,2.9398800241660967,2.940000006687638,0.0009507769824789478,1.1635684103612925e-05,0.01999983885894629,0.02508673252089392,0.000289521793112052,0.039886408837847206,0.03069930147452785,0.0007606326962918464,0.03998450439479532,0.03436634491219148,0.0020039508329422005,0.03999865835750229,0.9466651195397146,0.0012933126125196245,0.03999660855757375,0.9745661647572733,0.000201062624201796,0.03994707215802819,0.9817960222001164,0.00010454237852651596,0.038905980241212994
3.41472,7.579982413598289,5.944392299846222,3.9083491343013974,0.6844001973422145,0.26302692781669323,-0.21819568379851315,-0.7061873279220253,-2.4740077963222227,-4.66193429178666,-2.7521453002808602,-1.1192159139274829,-2.337811601471315,0.05990778340861413,-7.747808854658834,-0.29718245710277014,0.29618299486730276,2.0733871957081633,-2.0241565610781844,-0.38855119771951013,2.9399990178647224,2.9400000135204745,2.926790266015483,2.9400000110821867,0.0009392284376543035,1.1548544824644613e-05,0.0199998331025991,0.024785959392400875,0.00030077312849118097,0.03989529983599652,0.029917305069337558,0.0007819964051884311,0.03998534785816209,0.032565723145734034,0.0018006217664543953,0.03999833552273453,0.9452491106564322,0.001416008883279303,0.03999717350161435,0.9743587999644842,0.0002073647927811505,0.039950340896762984,0.9816891601499275,0.00010686205018677738,0.03897915897391746
3.43606,7.525408190632256,5.844805981281758,3.849672366084092,0.6821442374263078,0.23700645927538935,-0.2272322302964779,-0.7146813168391828,-2.6393613159190776,-4.66827675146348,-2.745824171099079,-1.0749657424623926,-2.381011094110848,0.05161533462835526,-7.496619681762511,0.3338674283126035,0.5005533168536416,0.09412534451330604,-0.0468980419769989,-0.0016981836370011012,2.9399981738359315,2.9400000103283004,2.9399441123701027,2.9400000141213987,0.0009277656452250506,1.1462792429253151e-05,0.01999982706827452,0.024473006424118888,0.0003129529682801237,0.03990377719431236,0.029113136364302607,0.0008041687050330893,0.03998615229162946,0.03094059218700428,0.0016251309587267083,0.03999795386297967,0.9436895642025104,0.001559546453918916,0.039997672344932386,0.9741446843235217,0.00021411564095434095,0.03995351455293155,0.9815798429727779,0.00010931717714722087,0.039048378623724664
3.4574,7.467361500695644,5.745227739872749,3.791178390343237,0.6792144833359118,0.21081280144564166,-0.23641819868642996,-0.7226539816631956,-2.7993539632225932,-4.6611513621584715,-2.7351413762289063,-1.0729569219957928,-2.38201199080933,0.05157909204073243,-7.215943196555724,0.9668597804766208,0.6598340512847568,0.08827665821136951,-0.04096670601285538,-0.0007078450832100929,2.9399955392047703,2.94000000571731,2.9399804160754623,2.9400000162957527,0.0009163872982874767,1.1378346937574144e-05,0.019999820743215376,0.02414687042490722,0.0003261359992098075,0.03991182453463348,0.028286083472575746,0.0008270528917249987,0.03998691488190242,0.029467610270343402,0.0014729819166578297,0.03999750644798426,0.9419609350814775,0.00172862912103009,0.0399981078119175,0.9739233427183398,0.0002213416051739593,0.039956583161598475,0.9814679316530422,0.00011191131973326992,0.03911363905157561
3.47874,7.405963342113982,5.6459457786323055,3.732949933924128,0.6757497407311455,0.18446219375417164,-0.24544210958673876,-0.7300622242815884,-2.953356420839239,-4.640516667800683,-2.7210592163852003,-1.071072924028455,-2.382886301101774,0.051563985230789935,-6.913774788676328,1.5974594615739146,0.7858456849641603,0.08423872028039255,-0.03684619005688789,-0.0009661391576563425,2.9399776808755838,2.939999998761712,2.9399894870442314,2.9400000178894627,0.0009050921635630622,1.129513472441481e-05,0.01999981411433099,0.023806465582113485,0.0003404048427918744,0.03991943143667863,0.02743554584007261,0.0008505376325012749,0.03998763369041078,0.02812710348662669,0.0013405067837136643,0.0399969861785826,0.9400315817828441,0.0019293532986304602,0.03999848338275975,0.9736942713661292,0.00022907135220262404,0.03995953857442464,0.9813532836495504,0.00011464800348960854,0.03917498990504526
3.50008,7.341346485540136,5.5472479437483555,3.67505198552305,0.6717536971627948,0.15797502970055066,-0.2542954928274155,-0.7368998277682072,-3.1009100087572223,-4.606423732709014,-2.704287719784495,-1.0692751036193568,-2.3836726714580814,0.051543365915944196,-6.589992879829771,2.223133535407387,0.8769376804116619,-0.1613116703018953,0.2081268308414344,-0.04868914381611754,2.938351040558606,2.939999987642467,2.9399935352708026,2.9400000190766895,0.0008938790755889361,1.1213087974126367e-05,0.01999980716834461,0.023450614920357153,0.00035585066175446996,0.039926592713852835,0.0265610518105464,0.0008744940295243525,0.0399883074835807,0.026902409252835085,0.0012246942337885548,0.03999638587230719,0.9378618570489998,0.002169724733841244,0.039998803141365696,0.9734569355446573,0.00023733582146380554,0.03996237431889132,0.9812357530533949,0.00011753059615310748,0.03923251853707815
3.52143,7.273653503996968,5.4494204446809675,3.617533983218924,0.6672375721976737,0.13137513279557264,-0.2629308445567768,-0.7431679898932785,-3.241553452244194,-4.5589776790557455,-2.6855721403680026,-1.0727178127693673,-2.379230834462906,0.050504243572171946,-6.247834716729521,2.842123721735343,0.9377545931661454,0.08263524507389351,-0.03639090276827749,-0.0005274600017059989,2.9399860616059206,2.939999968390172,2.939995993113143,2.9400000199689496,0.0008827469312106859,1.1132144378250525e-05,0.019999799891841502,0.02307804077131375,0.00037257414904154053,0.03993330788802587,0.02566227528534794,0.000898776525196596,0.03998893567576871,0.0257793496971099,0.0011230595557221383,0.039995698368696764,0.935401444409272,0.0024604126397249266,0.039999071626047066,0.9732107671217166,0.0002461684229327428,0.039965085511308396,0.9811151907899532,0.00012056226343938964,0.039286341554726135
3.54277,7.20303609514819,5.35274680775159,3.5604305286840368,0.6622059281825952,0.10468316567566292,-0.2713416192359545,-0.7488625792886139,-3.3748945657965024,-4.498321154180837,-2.6655586081026965,-1.0709542136832204,-2.3800074880906505,0.05049298653558718,-5.886143375801152,3.452322536140654,0.9632486113536829,0.08384742883498071,-0.03750809941211659,-0.00019899888951741123,2.939995598789342,2.939999930983173,2.9399975868719452,2.940000020640357,0.0008716946844556935,1.1052246754992651e-05,0.019999792271372697,0.022687354213893517,0.0003906865574183712,0.039939580624113076,0.02473905135496911,0.0009232239303769708,0.03998951822671617,0.0247458072849951,0.0010335424121117557,0.039994916649562694,0.932585574180904,0.002815870228364959,0.03999929368249742,0.9729551619007426,0.00025560522096601947,0.03996766874454112,0.980991444897837,0.00012374589211397465,0.03933659694649302
3.56411,7.129654616194112,5.257507016072518,3.5037613010219792,0.6566561816720615,0.07791625287285882,-0.27956162988022676,-0.7539719525201473,-3.500516472879972,-4.424641783297656,-2.645000983215198,-1.069164744205192,-2.3808079848978805,0.050488739506860114,-5.507121428003819,4.0523893224745215,0.9546542010397107,0.08402898847426295,-0.03757477414648181,-0.00010879497483447058,2.939997574242803,2.939999843914284,2.9399985917843114,2.940000021141975,0.0008607213417870791,1.097334266861481e-05,0.01999978429358127,0.022277043368151134,0.0004103108457405259,0.039945418182035515,0.023791390294406224,0.0009476610605610263,0.039990054441601,0.023791381182856276,0.0009544261021357736,0.03999403437452755,0.9293295358182257,0.003256038362675483,0.039999474323930244,0.9726894767573884,0.0002656851433462933,0.039970121970235487,0.9808643609027682,0.0001270839950664809,0.03938343735808499
